center_drift_m,center_orbit_rms_m,center_path_length_m,cpu_time,direction2_deg,direction_deg,end_time,energy_stop,exit_status,face2_angle_deg,face_angle_deg,face_radius,flat_stop,incidence_deg,initial_slip,initial_wobble_axis,inward_component,last_mode,lost_contact,mass,max_xmu,mean_vs,mode_changes,omega1,omega2,omega3,physical_hit,process_status,release_deg,score,skipped_physical,step_too_small,theta_excess_rate,theta_excess_variation,theta_max_abs,theta_rms,theta_span,timed_out,wall_time
0.030026479322424728,0.007056223446181687,3.325603976205216,2.969,155.0,-25.0,100.0,True,1,195.0,15.0,0.045,False,25.0,0.3756,4.3799,0.42261826174069944,rolling,False,0.25,0.454989,0.0006155132858671413,9,5.0877,5.5279,-23.6713,True,0,27.5,20.46073295544693,False,False,0.000652078948,65.20789479999999,1.5624947,1.2581434266800728,1.5966788,False,5.407300699999951
0.04521966979014774,0.016374378611684587,5.684972846660095,2.375,140.0,-40.0,100.0,True,1,215.0,35.0,0.045,False,39.99999999999999,0.8177,3.2081,0.6427876096865393,rolling,False,0.25,0.4549301,0.0009537360586394136,11,14.0001,8.4534,-23.2263,True,0,27.5,18.55682510174502,False,False,0.001634248164,163.4248164,1.5677037,1.2900414543751215,1.7442275,False,4.820914899999934
0.06396070914319196,0.019387329280691906,5.19861453702188,2.312,165.0,-15.0,100.0,True,1,195.0,15.0,0.045,False,14.999999999999998,0.3695,2.8702,0.25881904510252074,rolling,False,0.25,0.4545352,0.0007020711852881472,11,3.4553,6.5335,-18.4311,True,0,27.5,16.35802454113525,False,False,0.0015631493480000001,156.3149348,1.5699861,1.3091133580822165,1.588492,False,5.000382400000035
0.01942015822386625,0.0061446433589246886,3.601143661197892,2.375,165.0,-15.0,85.8,True,0,355.0,175.0,0.045,False,14.999999999999998,0.1399,3.5681,0.25881904510252074,rolling,False,0.25,0.4547777,0.000789252655563455,11,1.3083,2.4738,8.7291,True,0,27.5,14.314897599168575,False,False,0.0017720130512820515,152.03871980000002,1.5704371,1.4058331084722604,1.5704371,False,4.86623869999994
0.027494928413254693,0.00931107455183835,4.7758482233586195,2.281,150.0,-30.0,91.685,True,0,345.0,165.0,0.045,False,29.999999999999996,0.4343,3.591,0.49999999999999994,rolling,False,0.25,0.4549874,0.0010584559823746263,9,6.5279,5.7286,19.5085,True,0,27.5,13.337458197178094,False,False,0.002041551182854338,187.1796202,1.5704988,1.3815449912328095,1.5704988,False,4.450969700000087
0.012714802287098294,0.006815861277044531,2.9243029697703475,4.234,150.0,-30.0,100.0,True,1,350.0,170.0,0.045,False,29.999999999999996,0.295,5.3231,0.49999999999999994,rolling,False,0.25,0.4549879,0.0005326849471505284,9,4.4351,3.892,20.2373,True,0,27.5,12.467423573726492,False,False,0.0005463324979999999,54.63324979999999,1.5671174,1.3090215242276697,1.5671174,False,6.709527700000081
0.04613269066182895,0.013371278384720388,5.3261933354170585,2.125,150.0,-30.0,87.811,True,0,210.0,30.0,0.045,False,29.999999999999996,0.7026,2.6679,0.49999999999999994,rolling,False,0.25,0.4539871,0.0016582715904432195,9,10.5617,9.2685,-22.3586,True,0,27.5,12.457420916807564,False,False,0.002302715705321657,202.2037688,1.5705844,1.3564857184816357,1.6701788,False,4.204957700000023
0.033357081140891205,0.010460918521377104,4.9288846011110605,2.516,145.0,-35.0,100.0,True,1,345.0,165.0,0.045,False,35.0,0.4388,4.5266,0.573576436351046,rolling,False,0.25,0.4548586,0.0007340721252787472,9,7.1101,5.1447,22.176,True,0,27.5,8.31860957244669,False,False,0.001662451688,166.2451688,1.5701511,1.3531084039652477,1.5701511,False,4.941460500000176
0.04245456978806876,0.03021966372474948,6.242941614239167,2.266,140.0,-40.0,100.0,True,1,210.0,30.0,0.045,False,39.99999999999999,0.7207,3.6986,0.6427876096865393,rolling,False,0.25,0.4548153,0.0008302225317746823,21,12.3388,7.4503,-24.6391,True,0,27.5,0.5387870073149514,False,False,0.0014905660139999998,149.05660139999998,1.5619652,1.2032026867233954,1.7059239,False,4.733837300000005
0.05285175722386153,0.01412748929503756,4.608453688612314,2.422,150.0,-30.0,100.0,True,1,195.0,15.0,0.045,False,29.999999999999996,0.3787,5.2258,0.49999999999999994,rolling,False,0.25,0.4549984,0.0005855263057369427,9,5.6927,4.9956,-25.4782,True,0,27.5,-1.4348038610340694,False,False,0.00029876061399999995,29.876061399999998,1.5527258,1.1715397951877486,1.5949403,False,4.869514999999865
